_id,_domain,_ntok,Q,Q_base,conflict,is_conflict,z_教育价值,z_可读性,z_专业性,z_低噪声
BkiUdBA5qoYArXHsw4Sp,commoncrawl,496,0.552214,0.616633,0.417118,False,0.688992,0.819021,0.401903,0.63734
BkiUdeQ5qoTDt5iRgJUN,book,81674,0.331043,0.417571,0.776413,True,0.502186,0.905558,0.129145,0.516043
BkiUdZc5qoYAw9DL6exx,commoncrawl,3062,0.416797,0.510681,0.563579,False,0.761312,0.733991,0.197732,0.614625
BkiUciXxK6wB9k0iK8Zr,c4,342,0.37397,0.461127,0.570234,False,0.650151,0.54921,0.170604,0.740838
BkiUdQ85qX_AYzjedFH1,commoncrawl,1939,0.62824,0.688178,0.377539,False,0.852327,0.865926,0.488387,0.622124
BkiUd1c5qsBDFq2tCp-x,c4,396,0.547094,0.625253,0.467628,False,0.655912,0.832351,0.364723,0.767265
BkiUdbw4uzlhrI4X8Oo1,wikipedia,576,0.640486,0.694979,0.388359,False,0.863374,0.901696,0.513337,0.583648
BkiUfoTxK6nrxl9bPviV,github,13,0.470319,0.548043,0.56468,False,0.610442,0.288961,0.853641,0.598719
BkiUd2rxK7IABLfxIVEd,arxiv,6000,0.609261,0.669568,0.487783,False,0.736158,0.956327,0.468544,0.609205
BkiUfDs4uzliAaD0wjjE,c4,192,0.463937,0.56028,0.549052,False,0.72196,0.788188,0.239136,0.723383
BkiUaf3xK6Ot9Pm3s2t0,commoncrawl,530,0.469987,0.573984,0.668576,True,0.751901,0.895903,0.227326,0.7079
BkiUdIE4ubng0WcZyPpc,wikipedia,1557,0.621863,0.682307,0.470165,False,0.826116,0.950994,0.480829,0.573606
BkiUdYc5qWTBBvMd7KBh,wikipedia,28,0.439776,0.493835,0.388246,False,0.701884,0.313638,0.447721,0.603184
BkiUdSvxaJiQoZ1WkYV2,book,35215,0.378431,0.485011,0.765573,True,0.644021,0.895317,0.129745,0.737114
BkiUfqTxK6nrxpQc3nXr,c4,132,0.546943,0.628781,0.491683,False,0.72548,0.84767,0.355987,0.713732
BkiUgNzxK6Ot9WA5kb2e,c4,42,0.501851,0.576188,0.45993,False,0.576133,0.788328,0.328398,0.738632
BkiUbOPxK7kjXLSrDie9,c4,1671,0.460759,0.547899,0.478912,False,0.645831,0.736344,0.257432,0.735484
BkiUcDnxaJJQnHaRwiKb,commoncrawl,647,0.582082,0.662547,0.518941,False,0.716701,0.913272,0.39433,0.746319
BkiUdjI5qdmDEeS7VSOn,commoncrawl,864,0.447517,0.542713,0.627121,True,0.691552,0.852514,0.225393,0.652062
BkiUdpA4eIZijir1oeCD,c4,68,0.530303,0.609158,0.469342,False,0.646509,0.815649,0.346307,0.753702
BkiUdGI5qYVBND0w39BR,commoncrawl,576,0.451164,0.551303,0.608787,True,0.69921,0.826293,0.217507,0.734117
BkiUdIU5i7PA9MKgaHmn,commoncrawl,90,0.373139,0.428974,0.431287,False,0.674143,0.491296,0.242856,0.420711
BkiUeGLxaKPQoka4So6d,github,405,0.559554,0.610193,0.298201,False,0.703062,0.441397,0.739597,0.603935
BkiUd5s4uBhjDH-QNOpR,commoncrawl,520,0.585926,0.658777,0.492068,False,0.711867,0.90801,0.415941,0.700354
BkiUf6rxK7IDPV_Iub-z,c4,2427,0.440742,0.54932,0.621739,True,0.793349,0.809132,0.187393,0.755532
BkiUez05qhLBfzo2op4X,c4,55,0.435393,0.481932,0.478993,False,0.621706,0.329285,0.326801,0.805794
BkiUd9nxK6Ot9Pm3v-SZ,arxiv,3007,0.618495,0.680889,0.469903,False,0.824709,0.942813,0.47291,0.58439
BkiUetQ241xiDDeOZbDA,arxiv,4798,0.610925,0.671783,0.476365,False,0.755052,0.945291,0.468925,0.608388
BkiUbaXxK0zjCsHeZFCF,c4,732,0.388893,0.455813,0.453964,False,0.643726,0.232747,0.419171,0.686711
BkiUdc85qhLA9mqw1QpF,commoncrawl,269,0.397879,0.450619,0.370323,False,0.645142,0.375558,0.274818,0.618875
BkiUeO84eIOjR3O4ddG_,github,503,0.431865,0.476099,0.31331,False,0.623991,0.328651,0.641961,0.39013
BkiUdso4ubng6eY9Mg3F,c4,39,0.264709,0.321207,0.413744,False,0.546624,0.13288,0.31639,0.462183
BkiUclTxK6nrxq6Dm642,commoncrawl,274,0.47179,0.543937,0.472605,False,0.776052,0.590885,0.303447,0.628778
BkiUfLE5qhLBoPwGqy7u,commoncrawl,1235,0.668958,0.719267,0.362258,False,0.832408,0.913826,0.551568,0.637841
BkiUfXPxK4sA-46xQBs4,commoncrawl,166,0.426771,0.498194,0.441522,False,0.611992,0.70164,0.260118,0.551143
BkiUfgw5qhDCOpZYMTCB,commoncrawl,4024,0.344595,0.430839,0.52753,False,0.612129,0.67089,0.14336,0.583776
BkiUbcA5qU2Ap1mgSjKQ,commoncrawl,310,0.458055,0.548346,0.512136,False,0.671479,0.759514,0.247377,0.715945
BkiUaq_xK4sA-5fmu1iG,commoncrawl,386,0.537495,0.586372,0.29594,False,0.694343,0.719389,0.423449,0.558838
BkiUd-I4eIXh6uVu46D_,commoncrawl,276,0.438412,0.537356,0.658457,True,0.661248,0.866001,0.207544,0.700518
BkiUfn7xK0-nUKDhsJq7,c4,87,0.391316,0.43372,0.323806,False,0.587605,0.334107,0.292372,0.616179
BkiUbpbxK7DgtAWezJGs,c4,40,0.46099,0.525287,0.521235,False,0.627498,0.468606,0.310964,0.832199
BkiUbjvxK6wB9k0iKB3C,commoncrawl,283,0.620379,0.666236,0.296797,False,0.745675,0.810175,0.513378,0.635194
BkiUeEzxK7kjXIK5sbfw,c4,57,0.414258,0.478591,0.53365,False,0.685606,0.26415,0.362786,0.7978
BkiUbbLxK7kjXIdG87eW,c4,258,0.478056,0.57351,0.617669,True,0.657673,0.873,0.255331,0.73726
BkiUdWw5qU2ApzQrTdcm,commoncrawl,812,0.389118,0.46896,0.459112,False,0.661931,0.656264,0.202819,0.548274
BkiUbBA4uzki01MTGhcH,commoncrawl,426,0.338525,0.423093,0.530202,False,0.671401,0.544676,0.141199,0.618992
BkiUeEY4eIOjR0ItaEBs,commoncrawl,1327,0.532534,0.611598,0.570134,False,0.670453,0.918186,0.348051,0.652724
BkiUgSbxK02iP15viBXb,c4,541,0.489512,0.59283,0.660976,True,0.675749,0.909411,0.248435,0.808145
BkiUdws4uzqh_O2xy55S,c4,143,0.539242,0.604201,0.338582,False,0.675502,0.726254,0.387672,0.700554
BkiUdaM5qoTA0iwhHXNz,c4,200,0.48196,0.573141,0.563918,False,0.651559,0.737813,0.269204,0.833122
BkiUd-zxK0zjCrsOAfbj,c4,664,0.340429,0.431178,0.576243,False,0.581671,0.653015,0.128682,0.704925
BkiUbCbxaJiQn5NNhaDG,c4,547,0.466506,0.552493,0.486116,False,0.636237,0.751984,0.265868,0.731934
BkiUc445qhDBS5hVZQgi,commoncrawl,288,0.389589,0.469919,0.483635,False,0.626535,0.685786,0.202151,0.560704
BkiUd4PxK6EuM_UbrZgk,commoncrawl,1189,0.505092,0.592859,0.578015,True,0.683115,0.878318,0.300303,0.685208
BkiUc-k5qhLA11kI91oR,commoncrawl,396,0.415533,0.48953,0.486581,False,0.729453,0.499476,0.242873,0.648414
BkiUdoHxK7IAHL_U9G6G,c4,75,0.441152,0.515354,0.577812,True,0.656972,0.473252,0.268016,0.845827
BkiUdZLxK3YB9m3uv8ZR,commoncrawl,679,0.56708,0.656754,0.548574,False,0.840874,0.906415,0.35784,0.68181
BkiUd_7xK0wg09FXWeUt,c4,736,0.526519,0.630529,0.623134,True,0.834901,0.906964,0.28383,0.734807
BkiUfd3xaKgQW0DXr45A,c4,347,0.453265,0.525132,0.478321,False,0.763894,0.471507,0.285573,0.738836
BkiUdwU4eIXgu5UZgDQv,commoncrawl,321,0.448813,0.544896,0.648368,True,0.737707,0.872985,0.224617,0.608665
BkiUdhQ5qYVBWth0LlOe,commoncrawl,3593,0.258775,0.335481,0.554824,False,0.634619,0.608311,0.0797955,0.408656
BkiUdjs4ubng6eY9MYpX,commoncrawl,3547,0.453847,0.56145,0.674048,True,0.876822,0.712462,0.202773,0.783174
BkiUdIc4eIXhz_smZVPp,github,1484,0.566339,0.604515,0.21141,False,0.67176,0.688672,0.477262,0.604802
BkiUcRLxK1yAga6JrCaM,arxiv,7511,0.465013,0.534423,0.643073,True,0.303057,0.946131,0.487727,0.582923
BkiUgIo5qhDC0V1en6KZ,commoncrawl,1048,0.551991,0.635525,0.500904,False,0.771273,0.857981,0.357077,0.690086
BkiUfKo5qhLBirRk3FKM,c4,284,0.445319,0.533688,0.524346,False,0.663385,0.669168,0.239125,0.76347
BkiUdwo5qoYA0D8lLGnN,commoncrawl,1046,0.400564,0.460638,0.482522,False,0.740195,0.314112,0.26039,0.742911
BkiUaRDxK6EuNCvem_Ar,c4,57,0.535741,0.613288,0.461788,False,0.64101,0.816587,0.3548,0.761441
BkiUalfxK6wB9jjDdpQF,commoncrawl,1117,0.524987,0.591691,0.381068,False,0.750411,0.673402,0.369344,0.656524
BkiUePzxK7Dgs_cY6VPi,commoncrawl,2350,0.462746,0.549729,0.486954,False,0.729519,0.746739,0.259784,0.644788
BkiUd2o5qsBDH_zJ-OCj,commoncrawl,428,0.593698,0.63851,0.283833,False,0.772968,0.7303,0.601912,0.489136
BkiUdSM5qYVBMbjheV1G,stackexchange,465,0.518046,0.582594,0.404557,False,0.771991,0.768997,0.527955,0.367435
BkiUfo45qhLB3VuyXM19,c4,380,0.439504,0.518191,0.49876,False,0.644482,0.578872,0.255901,0.754661
BkiUdbc5jDKDyKU9DXmu,commoncrawl,908,0.610852,0.684745,0.480278,False,0.83184,0.918715,0.438437,0.655959
BkiUbhDxaJiQn33wkzBX,c4,657,0.434922,0.536791,0.629215,True,0.65151,0.78056,0.197229,0.826444
BkiUdeI5qX_Bo8oPOjpq,c4,154,0.318585,0.380062,0.536523,False,0.60881,0.175141,0.274449,0.711664
BkiUeZnxK6Ot9WA5iqiA,arxiv,4902,0.601988,0.673249,0.509661,False,0.816796,0.945373,0.435712,0.610475
BkiUePU4dbghfPG8YSJ0,arxiv,2306,0.631461,0.696269,0.428192,False,0.830511,0.908434,0.480242,0.64853
BkiUdAA5qdmDApqFPKpx,commoncrawl,670,0.402743,0.503502,0.738722,True,0.612502,0.906362,0.16764,0.689074
BkiUdvM5qhLACA4Pvz4R,commoncrawl,1925,0.531167,0.619259,0.616529,True,0.696817,0.942149,0.325621,0.687535
BkiUdaA5qYVBhn-WmATo,github,1067,0.63081,0.667067,0.279766,False,0.773894,0.825978,0.567053,0.546212
BkiUeMDxK7Ehm2ZQ1I0A,commoncrawl,718,0.420806,0.512884,0.515949,False,0.721905,0.689736,0.205956,0.673824
BkiUfoHxK02iP15vhjjK,c4,119,0.608246,0.650776,0.305104,False,0.704156,0.814115,0.509011,0.614614
BkiUdZc5qWTBK286bWhP,commoncrawl,535,0.484036,0.558942,0.518302,False,0.651855,0.827557,0.309255,0.584754
BkiUeKHxK7kjXIK5sg9h,c4,128,0.440698,0.525621,0.4903,False,0.732843,0.714729,0.242543,0.600265
BkiUdyE5qoTBEBw4JUa4,c4,124,0.481036,0.559121,0.454564,False,0.603071,0.719368,0.298836,0.7534
BkiUfIs25V5jU0uocXSW,c4,394,0.496333,0.589816,0.594309,True,0.64423,0.872515,0.278206,0.773282
BkiUdLs4eIXgu4C768ol,commoncrawl,239,0.48369,0.568645,0.524073,False,0.752026,0.809535,0.285462,0.601237
BkiUfd85qhLBhZ3KGetX,commoncrawl,1114,0.59641,0.682565,0.53637,False,0.809968,0.931752,0.395382,0.727173
BkiUdRk4eIZjfagW4i-q,arxiv,4515,0.608894,0.675705,0.482145,False,0.863045,0.935148,0.453003,0.570028
BkiUdNM241xiDDDH9lBo,c4,298,0.45595,0.548789,0.559444,False,0.643312,0.736767,0.239327,0.79877
BkiUf5825V5jeJ_WRKOq,commoncrawl,392,0.510699,0.577636,0.48525,False,0.603506,0.839761,0.354511,0.619436
BkiUbCY4uBhhxDSKxszr,commoncrawl,409,0.447709,0.533563,0.523817,False,0.683313,0.771199,0.247383,0.621142
BkiUeB84eIOjR9_GglZj,wikipedia,27,0.311545,0.343815,0.376607,False,0.612855,0.236248,0.317344,0.303916
BkiUdcM4ubng559gnHzt,github,525,0.635632,0.653514,0.13362,False,0.70121,0.593907,0.727527,0.601997
BkiUfss25V5jfOBX58DW,github,188,0.543561,0.565772,0.22472,False,0.716456,0.491736,0.527975,0.550808
BkiUdh44uBhi2h6VPF0G,github,31,0.521174,0.585285,0.511367,False,0.604549,0.371581,0.882949,0.591432
BkiUdqA5qX_AYt7X0VQb,commoncrawl,284,0.596841,0.655572,0.421637,False,0.691115,0.881437,0.4598,0.659321
BkiUcZDxK7Ehm4qsz5kr,c4,38,0.500931,0.56945,0.481006,False,0.624792,0.600056,0.341054,0.82206
BkiUd3425V5jBGHQ2osF,commoncrawl,1204,0.56344,0.653102,0.581287,True,0.80407,0.935513,0.354226,0.682488
BkiUdanxK7IAE_K9x_VT,commoncrawl,346,0.546827,0.633411,0.543893,False,0.731907,0.88869,0.344797,0.717411
BkiUfXA5qhLBeMNHmTNb,commoncrawl,285,0.528124,0.614783,0.55208,False,0.736041,0.878001,0.32592,0.677872
BkiUdQzxK7FjYAb_7EFG,commoncrawl,183,0.246092,0.295508,0.482381,False,0.61317,0.130789,0.222732,0.425822
BkiUdVw5qoYA2skZ5EkI,c4,176,0.543211,0.622378,0.424934,False,0.76031,0.783421,0.358487,0.702418
BkiUaQXxK7kjXLlzZTDJ,commoncrawl,380,0.434081,0.519468,0.519807,False,0.65541,0.754651,0.234844,0.626271
BkiUdL85qoYAtIo5ILvr,commoncrawl,5589,0.606294,0.69477,0.571991,False,0.860923,0.97184,0.399849,0.696226
BkiUfVLxK1Thg98UiBRA,commoncrawl,878,0.485702,0.565589,0.502781,False,0.648396,0.80208,0.299299,0.657039
BkiUdBE4eIZjpZeDTPnY,commoncrawl,1573,0.581153,0.646299,0.467254,False,0.8964,0.893796,0.429146,0.507269
BkiUbdI5qsMAIvuccRfS,c4,464,0.45697,0.565131,0.689472,True,0.755447,0.894067,0.204595,0.736939
BkiUbIw5qoTDtozcqXTh,commoncrawl,2175,0.470877,0.567225,0.699278,True,0.609825,0.945343,0.246065,0.728967
BkiUa9c5qdmB62kgIcRh,commoncrawl,1280,0.54987,0.598441,0.393576,False,0.830113,0.537667,0.436537,0.658161
BkiUd1E4eIOjRvCHtPbL,commoncrawl,682,0.539996,0.615356,0.48334,False,0.696987,0.847498,0.364158,0.666339
BkiUctU25V5hegR8YLac,c4,429,0.448787,0.5473,0.671611,True,0.646326,0.890534,0.218923,0.7111
BkiUfv45qhDCyOQLSs-M,commoncrawl,2968,0.352997,0.444988,0.551329,False,0.623398,0.657329,0.138351,0.689681
BkiUf085qhDCbXrR5sqP,c4,49,0.395487,0.445029,0.388874,False,0.668762,0.329639,0.279888,0.635276
BkiUc8zxK6Ot9Pm3vB5a,commoncrawl,667,0.543668,0.639233,0.589054,True,0.755162,0.909738,0.320683,0.757432
BkiUcwM5qsNCPep76BWs,c4,106,0.486948,0.567993,0.471027,False,0.669461,0.768871,0.297844,0.678504
BkiUdo04eIXhx5LdS8PD,commoncrawl,14820,0.599643,0.670058,0.494653,False,0.735507,0.929994,0.435341,0.676783
BkiUbkrxK3YB9m3uuAjY,commoncrawl,349,0.523501,0.611918,0.499784,False,0.747871,0.816978,0.317195,0.723048
BkiUew3xaKgQSxpOOvcw,commoncrawl,723,0.552636,0.632798,0.505509,False,0.871101,0.750248,0.365591,0.670847
BkiUdrc5qhDBeB4iUQBC,commoncrawl,287,0.427214,0.506572,0.490922,False,0.65201,0.732966,0.242044,0.568782
BkiUcCjxK6wB9mn495KZ,commoncrawl,2014,0.518539,0.552614,0.207797,False,0.646827,0.550297,0.43903,0.596725
BkiUdg_xK1fBGwCLM-X7,commoncrawl,17914,0.407804,0.522591,0.845276,True,0.718517,0.985243,0.139966,0.750325
BkiUbgU25V5ha7jY77Xf,c4,164,0.543507,0.593889,0.285057,False,0.650507,0.711007,0.42595,0.631358
BkiUdbc5qhDBZQieo5Hi,c4,375,0.423797,0.521831,0.60834,True,0.624634,0.756332,0.195052,0.803392
BkiUbn7xaKgS2Gx0caX5,commoncrawl,815,0.465211,0.544664,0.431599,False,0.71142,0.693358,0.279821,0.637197
BkiUacu6NNjgB1scV0TV,commoncrawl,804,0.551404,0.633828,0.553075,False,0.694339,0.912158,0.359082,0.709362
BkiUeHs4dbghblPW5sKP,commoncrawl,1626,0.509098,0.582104,0.557113,False,0.670388,0.895866,0.338753,0.56409
BkiUc2XxK7ICUt7cQCeB,commoncrawl,320,0.399602,0.482687,0.602153,True,0.578677,0.80789,0.205737,0.563631
BkiUbNU5qhDACqrAN_G3,commoncrawl,372,0.467676,0.564703,0.641161,True,0.616437,0.882439,0.241279,0.773943
BkiUczM4eIZjjLi4TYy8,commoncrawl,938,0.432766,0.521983,0.519627,False,0.720232,0.74422,0.224592,0.615971
BkiUcWXxK1yAgWay4Eo9,c4,154,0.466184,0.564017,0.614481,True,0.6712,0.852387,0.237906,0.74266
BkiUfcfxK7IAGcV43g9q,commoncrawl,799,0.540365,0.620241,0.554397,False,0.718489,0.908382,0.353985,0.640299
BkiUadzxK6-gD5Tla-7e,commoncrawl,426,0.458902,0.555659,0.655641,True,0.711696,0.888775,0.233134,0.645709
BkiUf8XxK7FjYAb_9qDW,stackexchange,168,0.5435,0.602027,0.319754,False,0.687882,0.726694,0.40694,0.645631
BkiUdkQ5qhDBLTI4uumv,commoncrawl,416,0.405871,0.494121,0.579825,True,0.659791,0.779778,0.199953,0.578641
BkiUdc44uzlgqEf1TX2Q,c4,155,0.388003,0.455203,0.375528,False,0.598108,0.511325,0.231204,0.606732
BkiUaV26NNjgB1scVtmC,c4,1403,0.404599,0.511867,0.715466,True,0.687517,0.869773,0.154306,0.742037
BkiUbNM5qsFAfyH9wlOU,commoncrawl,1105,0.476058,0.564132,0.655027,True,0.607026,0.92558,0.270552,0.665718
BkiUdEjxK6Ot9V_E3xqh,commoncrawl,222,0.55472,0.627122,0.407502,False,0.753102,0.793284,0.385782,0.670898
BkiUdiw5qsNCPfj-mM-A,commoncrawl,387,0.437493,0.531669,0.607926,True,0.665482,0.825673,0.217747,0.666986
BkiUfUA5qhLBeyJsPU-A,commoncrawl,653,0.576075,0.663235,0.510457,False,0.854646,0.883158,0.372701,0.687552
BkiUav425V5hRtaNjOBP,c4,68,0.55171,0.624529,0.442482,False,0.649695,0.824284,0.381802,0.743791
BkiUc8TxK1ThhAqzWWKq,commoncrawl,439,0.480852,0.535073,0.293334,False,0.647669,0.623817,0.354335,0.572432
BkiUdC85qX_BiS5Jh3JI,c4,133,0.450308,0.53574,0.529091,False,0.617646,0.780057,0.250966,0.680694
BkiUfAbxK3YB9raX2YGh,commoncrawl,375,0.452673,0.546896,0.614917,True,0.708462,0.847736,0.232819,0.639047
BkiUeZ7xK7Dgs_aSVS46,commoncrawl,510,0.415896,0.507252,0.55349,False,0.648252,0.756222,0.202733,0.665223
BkiUc7k4uBhiz5uUyfdB,commoncrawl,682,0.413331,0.479826,0.453907,False,0.615041,0.468469,0.258176,0.712083
BkiUfg45qhDCykklLgQ5,commoncrawl,778,0.576414,0.669479,0.548082,False,0.870119,0.907346,0.359263,0.707911
BkiUbi85qoTDtpmP3tEZ,c4,172,0.612829,0.666363,0.315707,False,0.687126,0.731745,0.487917,0.803624
BkiUbAg4dbgj407o0wQk,commoncrawl,265,0.536775,0.609617,0.511259,False,0.680931,0.878068,0.366809,0.629511
BkiUfnPxK6-gD5TlfzPI,c4,58,0.50046,0.557727,0.334485,False,0.638834,0.588572,0.366838,0.701323
BkiUddzxK3YB9m8SXVhJ,github,99,0.438086,0.480655,0.354105,False,0.692861,0.338756,0.470132,0.483577
BkiUd085qhDACs7pJrtD,commoncrawl,459,0.415894,0.515154,0.69798,True,0.665621,0.882266,0.184286,0.649586
BkiUazc25V5ha7jY7Uur,c4,123,0.582469,0.640872,0.350218,False,0.656683,0.796412,0.446195,0.722763
BkiUdr05qoYArn4hRwHV,commoncrawl,440,0.435779,0.530492,0.618013,True,0.624561,0.832797,0.214784,0.707984
BkiUdFY5qsBC3VG0zQNb,commoncrawl,551,0.45684,0.538157,0.420083,False,0.687183,0.6663,0.2671,0.68534
BkiUb3bxK7DgtAAQH-CX,c4,847,0.496131,0.59224,0.611171,True,0.658148,0.88305,0.271879,0.777915
BkiUdXk5qWTD6hAatafR,github,787,0.551697,0.602727,0.294093,False,0.707548,0.72672,0.432627,0.593171
BkiUdQbxK1yAgYaM2dFF,commoncrawl,3204,0.310079,0.393814,0.510057,False,0.624752,0.611504,0.114695,0.546955
BkiUduA4eIZjpBzzwi55,commoncrawl,1061,0.550987,0.623479,0.434627,False,0.797922,0.816465,0.381838,0.607252
BkiUdCM5qoTAmEQQo2MV,c4,210,0.474067,0.56441,0.601866,True,0.618156,0.865133,0.263267,0.720148
BkiUdXg5qU2ApzQrTeFi,commoncrawl,5597,0.619612,0.686208,0.487531,False,0.724841,0.951753,0.464222,0.692219
BkiUd-M5qWTD6lY8YY2i,arxiv,3246,0.615953,0.685055,0.474333,False,0.863089,0.92905,0.454717,0.603888
BkiUdZU5qdmDJrznF9vR,book,42847,0.240212,0.32787,0.777553,True,0.65865,0.813231,0.0356778,0.592789
BkiUdXDxaKgT2YGEm4Zs,commoncrawl,881,0.453315,0.536015,0.499851,False,0.760199,0.644067,0.260348,0.647071
BkiUbLM5qsMAIoJibBLa,c4,1604,0.337171,0.411367,0.680457,True,0.623659,0.330713,0.164048,0.844505
BkiUe5PxaKgQWseFwvml,c4,803,0.36108,0.458088,0.58936,True,0.710675,0.633222,0.134728,0.724088
BkiUbNfxK02iP15vedL1,commoncrawl,977,0.579208,0.670144,0.552424,False,0.88295,0.919447,0.367024,0.67658
BkiUbujxK6Ot9TMSpceI,wikipedia,528,0.475571,0.547813,0.530938,False,0.66611,0.837944,0.307007,0.525268
BkiUgDHxK7Tt52mM_6HE,commoncrawl,268,0.51401,0.601698,0.552921,False,0.740464,0.862325,0.309405,0.663056
BkiUexLxK3YB9ohkOXM3,commoncrawl,217,0.460968,0.509491,0.344297,False,0.692046,0.494627,0.347749,0.56592
BkiUdck5qsBC-7ALu3ty,commoncrawl,1567,0.250463,0.326153,0.599608,True,0.599809,0.376661,0.0738532,0.673461
BkiUgLk241xiRac9upJ_,commoncrawl,808,0.433898,0.522537,0.550579,False,0.673657,0.777653,0.227073,0.626033
BkiUcjvxK7Dgs_XS_XP9,github,94,0.48515,0.538051,0.329069,False,0.690783,0.361714,0.660145,0.507966
BkiUd7k5qdmDNlI6-8M5,c4,459,0.401047,0.482495,0.504704,False,0.618463,0.579598,0.211001,0.715705
BkiUa-w4uzlgp_qLhA9r,c4,313,0.439868,0.54386,0.608183,True,0.805402,0.784413,0.19722,0.701011
BkiUaYI25V5hc_OxvaSj,commoncrawl,1222,0.55431,0.632717,0.562113,False,0.720151,0.933474,0.371361,0.641726
BkiUex05qhLBjuJj9taV,stackexchange,665,0.557003,0.607602,0.330535,False,0.759922,0.769474,0.438939,0.530915
BkiUd7c5qhDACwYJXq9Q,commoncrawl,779,0.544391,0.61977,0.537247,False,0.710468,0.905753,0.368506,0.621953
BkiUe8bxK6nrxqmo1KnW,c4,366,0.437132,0.534549,0.671044,True,0.590996,0.88087,0.209826,0.746393
BkiUcsTxK4sA-7sDepmN,book,61910,0.146143,0.203526,0.895354,True,0.247845,0.907604,0.0122501,0.583083
BkiUdZM4eILhQLGUUmVc,commoncrawl,569,0.44282,0.544197,0.691675,True,0.666575,0.897949,0.206275,0.709284
BkiUdZE4uBhiwecdfZb6,github,54,0.600525,0.628736,0.237687,False,0.669795,0.534701,0.772387,0.564879
BkiUaSTxK3xgpdbcgW9w,commoncrawl,721,0.468116,0.514001,0.380047,False,0.66232,0.393712,0.36105,0.741097
BkiUbmnxK7ICUyBuzOxd,commoncrawl,427,0.488692,0.552631,0.342154,False,0.614317,0.681654,0.3395,0.655846
BkiUbdzxK0-nUKDhpKPC,commoncrawl,607,0.501999,0.587065,0.538156,False,0.727454,0.841669,0.303513,0.638788
BkiUbCs4eIfiUWJpLXhL,c4,160,0.473282,0.56468,0.586435,True,0.658394,0.846454,0.260019,0.70102
BkiUeFE5qsNCPep768_g,commoncrawl,2186,0.623533,0.688807,0.407834,False,0.764318,0.879061,0.471227,0.710878
BkiUbdDxaKgS2MYsNrcw,commoncrawl,817,0.466571,0.546551,0.435415,False,0.702989,0.715368,0.279952,0.6334
BkiUdvvxaKgQLBMQPbKd,arxiv,8432,0.6179,0.668103,0.458723,False,0.664106,0.959481,0.500757,0.624317
BkiUdxDxK0iCl7DT8i0A,commoncrawl,3579,0.635361,0.705136,0.475221,False,0.861412,0.947772,0.472552,0.640667
BkiUdLY5qdmDD94KQ_gd,c4,1160,0.481776,0.582423,0.603769,True,0.725169,0.850701,0.246932,0.754576
BkiUbEvxaL3SuhOolodp,commoncrawl,333,0.534425,0.597971,0.411514,False,0.797664,0.615942,0.38615,0.673738
BkiUfSfxK6Ot9TMSstTH,c4,327,0.495106,0.585426,0.592018,True,0.659304,0.876379,0.284361,0.714364
BkiUa-DxK1yAga6Jp2nl,commoncrawl,773,0.365527,0.433933,0.515713,False,0.665777,0.357926,0.205913,0.721626
BkiUd3U5qX_Bxod3l-G3,c4,108,0.51065,0.594635,0.528694,False,0.634223,0.843379,0.314685,0.742364
BkiUf3M241xiMs_hTj-t,stackexchange,429,0.602701,0.661666,0.493922,False,0.959038,0.721013,0.465116,0.595833
BkiUdS84uzlh3ybkLqj0,c4,139,0.534989,0.607777,0.420048,False,0.668833,0.785196,0.365148,0.711326
BkiUdxA5qWTBD5_PldIE,c4,73,0.504729,0.597465,0.521134,False,0.760126,0.80948,0.288346,0.717687
BkiUdfs4eIZjyr7dvJsF,c4,616,0.481695,0.585085,0.650586,True,0.76443,0.891037,0.240451,0.714687
BkiUeQQ4eIOjR_CK124N,c4,123,0.605242,0.664903,0.373869,False,0.672835,0.839902,0.466033,0.742016
BkiUfCTxK6wB9k0iNTg0,commoncrawl,3504,0.538027,0.615643,0.421209,False,0.776702,0.778133,0.356924,0.665683
BkiUbDo4eIZijRi2L8o4,commoncrawl,209,0.427973,0.502374,0.416746,False,0.644441,0.578549,0.25437,0.671117
BkiUbaLxK3YB9m8SVH8-,c4,868,0.455248,0.554742,0.55832,False,0.739891,0.781414,0.223094,0.733298
BkiUbJM5qsBB3TGfZ_Wy,commoncrawl,408,0.412844,0.495817,0.60691,True,0.673584,0.826152,0.219242,0.49475
BkiUdwHxaKgQL0dMaEYE,commoncrawl,361,0.410583,0.486859,0.403914,False,0.631965,0.599923,0.232607,0.63652
BkiUc6LxK02iP15vf5aV,stackexchange,167,0.481788,0.546255,0.4892,False,0.820564,0.766187,0.331364,0.427156
BkiUcvg5qoYAmQl5-5nh,c4,88,0.407033,0.456424,0.424789,False,0.557786,0.371914,0.291787,0.716576
BkiUfW45qhLB0AM-e_i5,c4,1542,0.437271,0.532559,0.616319,True,0.670876,0.670218,0.214934,0.831253
BkiUgJA241xiQk66ov8l,c4,1102,0.586296,0.68982,0.604398,True,0.949136,0.922949,0.344738,0.749376
BkiUd2k4ubnhDOA8sJrK,stackexchange,406,0.558639,0.589641,0.314152,False,0.800452,0.523765,0.4863,0.592821
BkiUbV85ixsDL9BWxBBR,commoncrawl,710,0.434691,0.511041,0.512809,False,0.589757,0.769351,0.256542,0.585509
BkiUe2_xK2li-LJswrBY,stackexchange,220,0.447957,0.492055,0.298015,False,0.643076,0.464969,0.345061,0.568032
BkiUctTxK7FjYAb_6gJy,commoncrawl,335,0.570078,0.638002,0.476594,False,0.731716,0.88818,0.411586,0.619255
