model_dir,model_name,n_subtasks,bbh_macro,bbh_weighted,bbh_group,date
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,24,48.178,47.9951,47.9951,2024-11-14 12:26:11.642604589
EpistemeAI_Fireball-Meta-Llama-3.1-8B-Instruct-Math,EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Math,24,49.8295,49.6442,49.6442,2024-09-24 02:18:02.970455408
EpistemeAI_Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,EpistemeAI/Fireball-Meta-Llama-3.2-8B-Instruct-agent-003-128k-code-DPO,24,48.0101,47.8389,47.8389,2024-10-09 10:05:32.327455759
EpistemeAI_Fireball-Mistral-Nemo-Base-2407-v1-DPO2,EpistemeAI/Fireball-Mistral-Nemo-Base-2407-v1-DPO2,24,49.6777,49.5227,49.5227,2024-08-23 10:18:07.285274982
EpistemeAI_Fireball-R1-Llama-3.1-8B,EpistemeAI/Fireball-R1-Llama-3.1-8B,24,36.435,36.209,36.209,2025-02-19 13:16:43.112314463
EpistemeAI_Llama-3.2-3B-Agent007-Coder,EpistemeAI/Llama-3.2-3B-Agent007-Coder,24,43.0376,43.0481,43.0481,2024-10-09 10:03:11.984135151
EpistemeAI_Mistral-Nemo-Instruct-12B-Philosophy-Math,EpistemeAI/Mistral-Nemo-Instruct-12B-Philosophy-Math,24,53.6493,53.4282,53.4282,2024-09-26 17:34:09.479485989
EpistemeAI_OpenReasoner-Llama-3.2-3B-rs1.0,EpistemeAI/OpenReasoner-Llama-3.2-3B-rs1.0,24,45.1859,44.9228,44.9228,2025-02-18 15:51:49.346017599
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-divergent,24,45.2473,44.9748,44.9748,2024-12-20 17:20:51.732684374
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Empathy,24,46.2799,46.1725,46.1725,2024-12-18 02:49:10.844921827
EpistemeAI_Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,EpistemeAI/Polypsyche-Llama-3.1-8B-Instruct-Agent-0.003-128K-code-ds-auto-Logic,24,45.6594,45.5303,45.5303,2024-12-20 17:17:58.737497807
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT,EpistemeAI/Reasoning-Llama-3.1-CoT-RE1-NMT,24,47.3576,47.3008,47.3008,2025-01-29 06:11:13.261081695
EpistemeAI_Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,EpistemeAI/Reasoning-Llama-3.1-CoT-RE1-NMT-V2-ORPO,24,48.0422,47.8736,47.8736,2025-02-01 08:42:16.621493340
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.2,EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.2,24,33.245,32.9977,32.9977,2025-02-05 00:24:26.462186813
EpistemeAI_Reasoning-Llama-3.2-1B-Instruct-v1.3,EpistemeAI/Reasoning-Llama-3.2-1B-Instruct-v1.3,24,32.6282,32.3208,32.3208,2025-02-05 20:18:26.488348246
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1,EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1,24,43.8108,43.7077,43.7077,2025-02-05 00:24:32.428561211
EpistemeAI_Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,EpistemeAI/Reasoning-Llama-3.2-3B-Math-Instruct-RE1-ORPO,24,45.1819,44.9748,44.9748,2025-02-05 00:24:25.120478392
EpistemeAI_ReasoningCore-3B-T1_1,EpistemeAI/ReasoningCore-3B-T1_1,24,45.2394,45.0095,45.0095,2025-02-07 13:36:02.314832687
Eric111_CatunaMayo,Eric111/CatunaMayo,24,52.4364,52.2652,52.2652,2024-07-22 09:26:29.302327871
Eric111_CatunaMayo-DPO,Eric111/CatunaMayo-DPO,24,52.2399,52.0396,52.0396,2024-07-22 09:24:45.307737589
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties,Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties,24,54.1065,53.9663,53.9663,2024-10-29 07:17:40.747803211
Etherll_Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,Etherll/Chocolatine-3B-Instruct-DPO-Revised-Ties-v2,24,54.1065,53.9663,53.9663,2024-10-29 16:50:19.610644579
Etherll_Herplete-LLM-Llama-3.1-8b,Etherll/Herplete-LLM-Llama-3.1-8b,24,53.4725,53.3935,53.3935,2024-10-18 20:17:59.285631180
Etherll_Herplete-LLM-Llama-3.1-8b-Ties,Etherll/Herplete-LLM-Llama-3.1-8b-Ties,24,53.3798,53.2894,53.2894,2024-10-17 16:43:29.004853725
Etherll_Qwen2.5-7B-della-test,Etherll/Qwen2.5-7B-della-test,24,54.4733,54.1746,54.1746,2024-11-14 12:26:13.531774759
Etherll_Qwen2.5-Coder-7B-Instruct-Ties,Etherll/Qwen2.5-Coder-7B-Instruct-Ties,24,48.9514,48.6721,48.6721,2024-10-28 04:18:02.660808086
Etherll_Replete-LLM-V3-Llama-3.1-8b,Etherll/Replete-LLM-V3-Llama-3.1-8b,24,45.4338,45.1658,45.1658,2024-09-02 16:32:58.983894825
Etherll_SuperHermes,Etherll/SuperHermes,24,52.8953,52.6298,52.6298,2024-10-27 10:57:21.396537781
Eurdem_Defne-llama3.1-8B,Eurdem/Defne-llama3.1-8B,24,53.0918,52.9075,52.9075,2024-08-12 17:46:11.294720411
EVA-UNIT-01_EVA-Qwen2.5-14B-v0.2,EVA-UNIT-01/EVA-Qwen2.5-14B-v0.2,24,60.9024,60.8054,60.8054,2024-12-26 11:04:04.920556068
EVA-UNIT-01_EVA-Qwen2.5-72B-v0.2,EVA-UNIT-01/EVA-Qwen2.5-72B-v0.2,24,70.8801,70.5433,70.5433,2024-11-27 10:12:05.955058336
ewre324_Thinker-Qwen2.5-0.5B-Instruct-Reasoning,ewre324/Thinker-Qwen2.5-0.5B-Instruct-Reasoning,24,32.9212,32.7894,32.7894,2025-01-08 03:10:35.269467115
facebook_opt-1.3b,facebook/opt-1.3b,24,30.9395,30.7585,30.7585,2024-06-17 13:38:08.236686945
facebook_opt-30b,facebook/opt-30b,24,30.7034,30.4808,30.4808,2024-06-17 15:09:47.535432099
failspy_Meta-Llama-3-70B-Instruct-abliterated-v3.5,failspy/Meta-Llama-3-70B-Instruct-abliterated-v3.5,24,57.471,57.247,57.247,2024-09-02 17:49:35.484904766
failspy_Phi-3-medium-4k-instruct-abliterated-v3,failspy/Phi-3-medium-4k-instruct-abliterated-v3,24,63.048,62.8363,62.8363,2024-07-30 03:20:40.025071383
FallenMerick_Chewy-Lemon-Cookie-11B,FallenMerick/Chewy-Lemon-Cookie-11B,24,52.5112,52.2132,52.2132,2024-08-13 05:39:38.009214163
Felladrin_Llama-160M-Chat-v1,Felladrin/Llama-160M-Chat-v1,24,30.3608,29.9774,29.9774,2024-07-25 09:47:09.344330788
Felladrin_Minueza-32M-UltraChat,Felladrin/Minueza-32M-UltraChat,24,29.4148,29.1616,29.1616,2024-07-25 10:54:47.160071135
fhai50032_Unaligned-Thinker-PHI-4,fhai50032/Unaligned-Thinker-PHI-4,24,66.4258,66.1517,66.1517,2025-01-17 20:57:35.717146873
FINGU-AI_L3-8B,FINGU-AI/L3-8B,24,49.8559,49.7309,49.7309,2025-01-18 07:49:28.550901413
FINGU-AI_Phi-4-RRStock,FINGU-AI/Phi-4-RRStock,24,64.4344,64.225,64.225,2025-02-05 15:15:16.276998043
FINGU-AI_Q-Small-3B,FINGU-AI/Q-Small-3B,24,43.1853,42.9092,42.9092,2025-01-21 05:33:59.888052940
FINGU-AI_QwQ-Buddy-32B-Alpha,FINGU-AI/QwQ-Buddy-32B-Alpha,24,64.2442,64.0167,64.0167,2025-02-06 02:14:45.005358219
FINGU-AI_RomboUltima-32B,FINGU-AI/RomboUltima-32B,24,69.3845,69.0679,69.0679,2025-02-05 00:55:12.782001734
flammenai_Mahou-1.2a-mistral-7B,flammenai/Mahou-1.2a-mistral-7B,24,51.1811,50.9287,50.9287,2024-08-13 08:23:43.149460793
flammenai_Mahou-1.5-mistral-nemo-12B,flammenai/Mahou-1.5-mistral-nemo-12B,24,55.2236,54.8169,54.8169,2024-10-07 03:24:15.446617126
FlofloB_100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,FlofloB/100k_fineweb_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,24,33.2339,33.1193,33.1193,2024-11-29 23:00:54.064813614
FlofloB_10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,FlofloB/10k_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,24,52.1499,52.0396,52.0396,2024-11-22 16:51:19.611794710
FlofloB_10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,FlofloB/10k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,24,33.0552,32.9283,32.9283,2024-11-25 18:15:34.513994454
FlofloB_40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,FlofloB/40k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,24,33.2461,33.1019,33.1019,2024-11-25 19:53:22.702508688
FlofloB_83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,FlofloB/83k_continued_pretraining_Qwen2.5-0.5B-Instruct_Unsloth_merged_16bit,24,33.4653,33.4491,33.4491,2024-11-26 17:06:37.260075569
FlofloB_smollm2-135M_pretrained_1000k_fineweb,FlofloB/smollm2-135M_pretrained_1000k_fineweb,24,29.1794,28.7971,28.7971,2025-01-14 18:25:15.439314127
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_1000k_fineweb_uncovai_human_removed,24,30.6643,30.3767,30.3767,2025-01-27 15:29:35.822187662
FlofloB_smollm2-135M_pretrained_1000k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_1000k_fineweb_uncovai_selected,24,29.3178,28.9707,28.9707,2025-01-13 20:48:33.113676071
FlofloB_smollm2-135M_pretrained_1200k_fineweb,FlofloB/smollm2-135M_pretrained_1200k_fineweb,24,29.4098,29.0227,29.0227,2025-01-13 20:40:29.308180332
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_1200k_fineweb_uncovai_human_removed,24,29.4962,29.2484,29.2484,2025-01-27 15:26:31.644918203
FlofloB_smollm2-135M_pretrained_1200k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_1200k_fineweb_uncovai_selected,24,29.6047,29.2484,29.2484,2025-01-14 18:24:14.597816229
FlofloB_smollm2-135M_pretrained_1400k_fineweb,FlofloB/smollm2-135M_pretrained_1400k_fineweb,24,29.2178,28.8492,28.8492,2025-01-13 21:50:12.042058706
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_1400k_fineweb_uncovai_human_removed,24,29.9239,29.6129,29.6129,2025-01-28 21:01:18.514500618
FlofloB_smollm2-135M_pretrained_1400k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_1400k_fineweb_uncovai_selected,24,29.1673,28.8492,28.8492,2025-01-13 22:59:57.186443090
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_200k_fineweb_uncovai_human_removed,24,30.2874,29.9774,29.9774,2025-01-17 18:07:50.273441315
FlofloB_smollm2-135M_pretrained_200k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_200k_fineweb_uncovai_selected,24,29.2719,28.988,28.988,2025-01-08 16:45:00.896075249
FlofloB_smollm2-135M_pretrained_400k_fineweb,FlofloB/smollm2-135M_pretrained_400k_fineweb,24,29.7234,29.4046,29.4046,2025-01-13 15:14:55.980215788
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_400k_fineweb_uncovai_human_removed,24,30.488,30.151,30.151,2025-01-18 10:09:46.440991640
FlofloB_smollm2-135M_pretrained_400k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_400k_fineweb_uncovai_selected,24,29.2517,28.9533,28.9533,2025-01-09 08:37:55.880789042
FlofloB_smollm2-135M_pretrained_600k_fineweb,FlofloB/smollm2-135M_pretrained_600k_fineweb,24,30.1372,29.7171,29.7171,2025-01-13 21:23:58.834520817
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_600k_fineweb_uncovai_human_removed,24,30.0017,29.7518,29.7518,2025-01-20 05:37:19.578189135
FlofloB_smollm2-135M_pretrained_600k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_600k_fineweb_uncovai_selected,24,29.8344,29.5088,29.5088,2025-01-13 08:58:09.938545465
FlofloB_smollm2-135M_pretrained_800k_fineweb,FlofloB/smollm2-135M_pretrained_800k_fineweb,24,29.5944,29.231,29.231,2025-01-14 18:24:15.222965002
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_human_removed,FlofloB/smollm2-135M_pretrained_800k_fineweb_uncovai_human_removed,24,30.381,30.0642,30.0642,2025-01-19 12:46:57.200937986
FlofloB_smollm2-135M_pretrained_800k_fineweb_uncovai_selected,FlofloB/smollm2-135M_pretrained_800k_fineweb_uncovai_selected,24,29.4281,29.0575,29.0575,2025-01-14 18:25:15.437460899
FlofloB_smollm2_pretrained_200k_fineweb,FlofloB/smollm2_pretrained_200k_fineweb,24,29.9468,29.5956,29.5956,2025-01-08 08:49:34.236235857
FlofloB_test_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,FlofloB/test_continued_pretraining_Phi-3-mini-4k-instruct_Unsloth_merged_16bit,24,52.4083,52.3867,52.3867,2024-11-21 23:24:55.857514381
fluently-lm_Llama-TI-8B,fluently-lm/Llama-TI-8B,24,52.0086,51.866,51.866,2024-12-07 19:56:34.854212046
fluently-lm_Llama-TI-8B-Instruct,fluently-lm/Llama-TI-8B-Instruct,24,52.5214,52.4909,52.4909,2025-01-16 20:10:39.805941105
fluently-sets_FalconThink3-10B-IT,fluently-sets/FalconThink3-10B-IT,24,62.0017,61.7428,61.7428,2024-12-29 19:06:16.161022902
freewheelin_free-evo-qwen72b-v0.8-re,freewheelin/free-evo-qwen72b-v0.8-re,24,61.2748,60.8401,60.8401,2024-10-05 06:44:48.860054493
FuJhen_ft-openhermes-25-mistral-7b-irca-dpo-pairs,FuJhen/ft-openhermes-25-mistral-7b-irca-dpo-pairs,24,47.7303,47.4744,47.4744,2024-09-14 00:33:41.846229792
FuJhen_mistral-instruct-7B-DPO,FuJhen/mistral-instruct-7B-DPO,24,46.2391,46.2073,46.2073,2024-09-14 00:29:09.247796297
FuJhen_mistral_7b_v0.1_structedData_e2e,FuJhen/mistral_7b_v0.1_structedData_e2e,24,41.1391,40.9651,40.9651,2024-09-18 12:53:10.130290508
FuJhen_mistral_7b_v0.1_structedData_viggo,FuJhen/mistral_7b_v0.1_structedData_viggo,24,45.2386,45.1137,45.1137,2024-09-18 06:59:40.882086992
fulim_FineLlama-3.1-8B,fulim/FineLlama-3.1-8B,24,45.6921,45.5129,45.5129,2024-12-18 04:15:43.703927040
FuseAI_FuseChat-7B-v2.0,FuseAI/FuseChat-7B-v2.0,24,49.5421,49.2449,49.2449,2024-11-21 12:14:10.822674274
FuseAI_FuseChat-Llama-3.1-8B-Instruct,FuseAI/FuseChat-Llama-3.1-8B-Instruct,24,51.1989,50.946,50.946,2025-01-07 06:35:07.723819971
FuseAI_FuseChat-Llama-3.2-3B-Instruct,FuseAI/FuseChat-Llama-3.2-3B-Instruct,24,46.5837,46.3982,46.3982,2025-02-18 20:06:22.328971624
FuseAI_FuseChat-Qwen-2.5-7B-Instruct,FuseAI/FuseChat-Qwen-2.5-7B-Instruct,24,55.26,54.9731,54.9731,2024-12-21 06:25:13.885702133
GalrionSoftworks_MagnusIntellectus-12B-v1,GalrionSoftworks/MagnusIntellectus-12B-v1,24,53.2301,52.8207,52.8207,2024-09-06 03:08:12.179291248
GalrionSoftworks_MN-LooseCannon-12B-v1,GalrionSoftworks/MN-LooseCannon-12B-v1,24,51.2818,50.9113,50.9113,2024-09-14 00:25:37.923196316
gaverfraxz_Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,24,39.8484,39.9063,39.9063,2024-09-28 00:36:55.204845428
gaverfraxz_Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,gaverfraxz/Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,24,50.4366,50.3211,50.3211,2024-09-19 07:40:51.240342617
gbueno86_Brinebreath-Llama-3.1-70B,gbueno86/Brinebreath-Llama-3.1-70B,24,68.8056,68.5992,68.5992,2024-09-02 20:49:29.417013407
GenVRadmin_AryaBhatta-GemmaOrca-2-Merged,GenVRadmin/AryaBhatta-GemmaOrca-2-Merged,24,38.8749,38.4308,38.4308,2025-02-06 10:18:18.040727615
GenVRadmin_AryaBhatta-GemmaOrca-Merged,GenVRadmin/AryaBhatta-GemmaOrca-Merged,24,41.3063,41.0866,41.0866,2025-02-06 10:04:24.679011822
GenVRadmin_AryaBhatta-GemmaUltra-Merged,GenVRadmin/AryaBhatta-GemmaUltra-Merged,24,41.4145,41.1213,41.1213,2025-02-06 10:25:09.691625357
GenVRadmin_llama38bGenZ_Vikas-Merged,GenVRadmin/llama38bGenZ_Vikas-Merged,24,45.3598,45.2178,45.2178,2025-02-06 10:15:10.894875050
gmonsoon_gemma2-9b-sahabatai-v1-instruct-BaseTIES,gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,24,60.7724,60.7533,60.7533,2024-11-20 01:12:35.546535730
godlikehhd_ifd_new_correct_all_sample_2500_qwen,godlikehhd/ifd_new_correct_all_sample_2500_qwen,24,40.1964,39.7848,39.7848,2024-12-31 08:25:27.024932861
godlikehhd_ifd_new_qwen_2500,godlikehhd/ifd_new_qwen_2500,24,41.5982,41.2428,41.2428,2024-12-31 03:29:36.262644767
godlikehhd_qwen-2.5-1.5b-cherry,godlikehhd/qwen-2.5-1.5b-cherry,24,40.3576,39.9931,39.9931,2024-12-29 14:34:56.300926685
Goekdeniz-Guelmez_j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,Goekdeniz-Guelmez/j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,24,41.2421,40.861,40.861,2024-10-08 10:55:29.937748194
Goekdeniz-Guelmez_josie-3b-v6.0,Goekdeniz-Guelmez/josie-3b-v6.0,24,44.9615,44.7492,44.7492,2025-01-08 03:49:29.794734001
Goekdeniz-Guelmez_josie-7b-v6.0,Goekdeniz-Guelmez/josie-7b-v6.0,24,51.0486,50.946,50.946,2025-01-08 03:46:14.992430925
Goekdeniz-Guelmez_josie-7b-v6.0-step2000,Goekdeniz-Guelmez/josie-7b-v6.0-step2000,24,51.0713,50.8592,50.8592,2024-12-11 17:53:51.528276682
Goekdeniz-Guelmez_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,Goekdeniz-Guelmez/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,24,32.6831,32.5464,32.5464,2024-11-19 21:37:32.642494440
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,24,41.8601,41.4859,41.4859,2024-09-28 10:27:24.633481264
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,24,40.4189,40.0972,40.0972,2024-09-28 10:27:24.397878647
Goekdeniz-Guelmez_Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,Goekdeniz-Guelmez/Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,24,40.5345,40.2187,40.2187,2024-09-28 10:27:24.436727762
Goekdeniz-Guelmez_Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,Goekdeniz-Guelmez/Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,24,63.5564,63.3223,63.3223,2024-10-28 23:38:19.639013052
Goekdeniz-Guelmez_Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,Goekdeniz-Guelmez/Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,24,53.0967,52.8554,52.8554,2024-10-08 15:25:44.445044994
google_codegemma-1.1-2b,google/codegemma-1.1-2b,24,33.5342,33.1887,33.1887,2024-08-13 08:24:14.810894012
google_gemma-1.1-2b-it,google/gemma-1.1-2b-it,24,31.8463,31.557,31.557,2024-06-17 08:48:01.841180325
google_gemma-2-27b-it,google/gemma-2-27b-it,24,64.5139,64.225,64.225,2024-08-26 10:48:48.252514362
google_gemma-2-2b,google/gemma-2-2b,24,36.5597,36.209,36.209,2024-07-29 15:38:05.206012011
google_gemma-2-2b-it,google/gemma-2-2b-it,24,41.9923,41.6247,41.6247,2024-07-29 15:36:55.151300192
google_gemma-2-2b-jpn-it,google/gemma-2-2b-jpn-it,24,42.2557,42.2149,42.2149,2024-10-11 13:11:37.707410574
google_gemma-7b-it,google/gemma-7b-it,24,36.459,36.209,36.209,2024-06-16 15:49:25.537618637
google_recurrentgemma-9b,google/recurrentgemma-9b,24,39.1241,38.8301,38.8301,2024-07-04 09:07:03.736714840
google_recurrentgemma-9b-it,google/recurrentgemma-9b-it,24,42.8669,42.7009,42.7009,2024-07-05 12:32:15.621977806
GoToCompany_gemma2-9b-cpt-sahabatai-v1-instruct,GoToCompany/gemma2-9b-cpt-sahabatai-v1-instruct,24,59.5455,59.4862,59.4862,2024-11-21 14:49:49.120610237
GoToCompany_llama3-8b-cpt-sahabatai-v1-instruct,GoToCompany/llama3-8b-cpt-sahabatai-v1-instruct,24,49.5129,49.3664,49.3664,2024-11-21 12:19:54.539349556
GreenNode_GreenNode-small-9B-it,GreenNode/GreenNode-small-9B-it,24,59.9384,59.8334,59.8334,2024-10-15 16:48:57.991991043
grimjim_DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,grimjim/DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,24,52.694,52.4562,52.4562,2025-02-01 09:28:24.798867226
grimjim_Gigantes-v2-gemma2-9b-it,grimjim/Gigantes-v2-gemma2-9b-it,24,59.8656,59.7813,59.7813,2024-12-29 15:40:43.061050653
grimjim_Gigantes-v3-gemma2-9b-it,grimjim/Gigantes-v3-gemma2-9b-it,24,59.8351,59.7466,59.7466,2024-12-29 21:04:43.933123112
grimjim_HuatuoSkywork-o1-Llama-3.1-8B,grimjim/HuatuoSkywork-o1-Llama-3.1-8B,24,48.8636,48.8283,48.8283,2025-01-06 11:42:19.346601486
grimjim_Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,grimjim/Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,24,49.6169,49.4185,49.4185,2024-08-12 15:58:52.468564510
grimjim_llama-3-Nephilim-v2-8B,grimjim/llama-3-Nephilim-v2-8B,24,50.4821,50.3385,50.3385,2024-09-18 15:02:59.699018002
grimjim_llama-3-Nephilim-v2.1-8B,grimjim/llama-3-Nephilim-v2.1-8B,24,50.9504,50.8245,50.8245,2024-09-18 15:02:59.700396776
grimjim_llama-3-Nephilim-v3-8B,grimjim/llama-3-Nephilim-v3-8B,24,50.1267,49.9566,49.9566,2024-09-02 21:06:59.357440472
grimjim_Llama-3.1-Bonsaikraft-8B-Instruct,grimjim/Llama-3.1-Bonsaikraft-8B-Instruct,24,52.8686,52.6124,52.6124,2025-01-25 04:31:00.527528048
grimjim_Llama-Nephilim-Metamorphosis-v2-8B,grimjim/Llama-Nephilim-Metamorphosis-v2-8B,24,50.1348,49.9913,49.9913,2025-01-02 22:29:52.448377609
grimjim_Magot-v2-Gemma2-8k-9B,grimjim/Magot-v2-Gemma2-8k-9B,24,58.9671,58.896,58.896,2024-12-30 13:07:43.109019995
GritLM_GritLM-7B-KTO,GritLM/GritLM-7B-KTO,24,48.5294,48.0646,48.0646,2024-08-12 20:10:39.073686600
GritLM_GritLM-8x7B-KTO,GritLM/GritLM-8x7B-KTO,24,58.203,57.8893,57.8893,2024-08-12 11:32:01.055390120
Groq_Llama-3-Groq-8B-Tool-Use,Groq/Llama-3-Groq-8B-Tool-Use,24,48.6338,48.4638,48.4638,2025-01-01 07:08:54.539185047
Gryphe_Pantheon-RP-1.0-8b-Llama-3,Gryphe/Pantheon-RP-1.0-8b-Llama-3,24,45.3908,45.2178,45.2178,2024-07-26 07:38:19.434122324
Gryphe_Pantheon-RP-1.5-12b-Nemo,Gryphe/Pantheon-RP-1.5-12b-Nemo,24,51.9582,51.6751,51.6751,2024-08-12 11:37:07.827062845
Gryphe_Pantheon-RP-1.6-12b-Nemo,Gryphe/Pantheon-RP-1.6-12b-Nemo,24,52.0401,51.7792,51.7792,2024-09-02 23:08:59.358290911
Gryphe_Pantheon-RP-1.6-12b-Nemo-KTO,Gryphe/Pantheon-RP-1.6-12b-Nemo-KTO,24,52.7698,52.4735,52.4735,2024-09-03 08:15:56.245909214
Gryphe_Pantheon-RP-Pure-1.6.2-22b-Small,Gryphe/Pantheon-RP-Pure-1.6.2-22b-Small,24,53.0454,52.6298,52.6298,2024-10-16 07:57:17.845139980
Gunulhona_Gemma-Ko-Merge,Gunulhona/Gemma-Ko-Merge,24,58.1303,58.0281,58.0281,2024-10-29 03:57:08.255294560
Gunulhona_Gemma-Ko-Merge-PEFT,Gunulhona/Gemma-Ko-Merge-PEFT,24,48.6299,48.3597,48.3597,2024-10-23 17:27:02.249706268
gz987_qwen2.5-7b-cabs-v0.4,gz987/qwen2.5-7b-cabs-v0.4,24,55.244,54.9557,54.9557,2025-02-18 15:31:22.874295473
Hastagaras_Llama-3.1-Jamet-8B-MK.I,Hastagaras/Llama-3.1-Jamet-8B-MK.I,24,50.4867,50.3558,50.3558,2024-11-19 23:20:24.093236685
Hastagaras_Zabuza-8B-Llama-3.1,Hastagaras/Zabuza-8B-Llama-3.1,24,45.3892,45.2526,45.2526,2024-11-06 18:35:19.158007383
HelpingAI_Cipher-20B,HelpingAI/Cipher-20B,24,60.3243,60.0937,60.0937,2024-12-18 03:46:33.342929125
HelpingAI_Priya-10B,HelpingAI/Priya-10B,24,44.4146,44.2631,44.2631,2024-12-18 11:37:51.339901686
HelpingAI_Priya-3B,HelpingAI/Priya-3B,24,39.6118,39.4029,39.4029,2024-12-18 03:49:09.678398371
HeraiHench_Double-Down-Qwen-Math-7B,HeraiHench/Double-Down-Qwen-Math-7B,24,28.4461,28.1896,28.1896,2025-02-01 10:16:55.826817274
HeraiHench_Marge-Qwen-Math-7B,HeraiHench/Marge-Qwen-Math-7B,24,30.6885,30.4114,30.4114,2025-02-01 09:14:50.088461399
HeraiHench_Phi-4-slerp-ReasoningRP-14B,HeraiHench/Phi-4-slerp-ReasoningRP-14B,24,41.9572,41.8504,41.8504,2025-01-29 13:05:09.310148239
